Catalog_ID	SNP_position
5966	[0]
5968	[0]
5970	[0]
5971	[0]
5973	[0]
5985	[1]
5986	[0]
5995	[1]
5996	[0]
5998	[1]
6005	[0]
6006	[0]
6013	[0]
6014	[1]
6020	[1]
6021	[0]
6022	[0]
6027	[0]
6028	[1]
6029	[0]
6030	[0]
6031	[5]
6032	[1]
6038	[1]
6039	[0]
6049	[0]
6050	[0]
6051	[0]
6054	[0]
6055	[0]
6057	[1]
6058	[0]
6062	[0]
6065	[0]
6069	[0]
6072	[0]
6078	[0]
6081	[1]
6085	[0]
6087	[0]
6089	[1]
6092	[1]
6094	[0]
6096	[0]
6099	[0]
6100	[1]
6101	[0]
6105	[2]
6106	[0]
6111	[2]
6112	[0]
6115	[0]
6116	[0]
6117	[0]
6119	[0]
6122	[2]
6125	[0]
6131	[1]
6134	[0]
6136	[1]
6137	[0]
6138	[0]
6140	[0]
6144	[0]
6147	[0]
6149	[0]
6150	[0]
6151	[0]
6152	[0]
6157	[0]
6164	[1]
6172	[0]
6173	[0]
6174	[0]
6176	[0]
6184	[0]
6185	[0]
6191	[0]
6195	[0]
6196	[1]
6198	[0]
6200	[1]
6201	[1]
6206	[0]
6208	[0]
6210	[0]
6213	[0]
6214	[1]
6215	[0]
6222	[0]
6225	[1]
6230	[0]
6232	[0]
6240	[0]
6242	[0]
6244	[1]
6248	[0]
6249	[2]
6250	[0]
6251	[0]
6253	[1]
6259	[1]
6260	[0]
6261	[0]
6269	[0]
6271	[0]
6273	[0]
6276	[0]
6279	[0]
6287	[0]
6289	[1]
6296	[1]
6305	[0]
6309	[1]
6310	[0]
6311	[0]
6318	[0]
6320	[0]
6326	[0]
6329	[1]
6333	[0]
6342	[0]
6343	[0]
6344	[0]
6345	[0]
6346	[0]
6347	[1]
6349	[0]
6350	[0]
6351	[0]
6352	[0]
6354	[0]
6356	[0]
6358	[0]
6362	[0]
6372	[0]
6374	[0]
6375	[0]
6378	[2]
6384	[6]
6385	[0]
6386	[0]
6393	[1]
6404	[2]
6410	[0]
6413	[1]
6414	[0]
6416	[0]
6419	[0]
6421	[0]
6423	[0]
6424	[2]
6425	[0]
6426	[0]
6428	[0]
6430	[1]
6432	[0]
6440	[0]
6441	[0]
6444	[0]
6445	[0]
6447	[1]
6449	[1]
6450	[0]
6453	[1]
6456	[0]
6462	[1]
6463	[0]
6464	[0]
6470	[0]
6472	[0]
6474	[3]
6478	[0]
6481	[0]
6482	[0]
6483	[0]
6484	[0]
6487	[0]
6488	[2]
6489	[0]
6495	[0]
6501	[0]
6502	[0]
6505	[0]
6506	[0]
6507	[0]
6508	[2]
6510	[0]
6514	[1]
6517	[0]
6519	[1]
6520	[0]
6524	[0]
6525	[0]
6526	[0]
6531	[1]
6533	[0]
6535	[0]
6541	[0]
6545	[0]
6549	[0]
6550	[0]
6551	[2]
6552	[0]
6553	[0]
6554	[1]
6555	[1]
6556	[0]
6559	[2]
6570	[0]
6571	[0]
6575	[0]
6576	[0]
6581	[0]
6582	[1]
6586	[0]
6593	[0]
6594	[0]
6596	[0]
6601	[0]
6602	[0]
6606	[1]
6609	[0]
6613	[0]
6615	[0]
6626	[1]
6627	[0]
6630	[0]
6632	[0]
6635	[3]
6639	[0]
6644	[0]
6645	[0]
6646	[0]
6647	[2]
6650	[0]
6652	[1]
6653	[0]
6656	[1]
6658	[0]
6660	[0]
6661	[1]
6662	[0]
6664	[3]
6669	[0]
6670	[0]
6675	[0]
6678	[1]
6679	[0]
6688	[0]
6689	[1]
6692	[0]
6693	[0]
6709	[1]
6714	[0]
6715	[0]
6717	[0]
6720	[0]
6725	[0]
6726	[0]
6727	[0]
6730	[0]
6733	[0]
6735	[1]
6736	[0]
6742	[0]
6745	[0]
6746	[1]
6749	[0]
6750	[0]
6751	[1]
6752	[0]
6754	[0]
6757	[0]
6759	[0]
6760	[0]
6762	[0]
6764	[0]
6769	[0]
6772	[0]
6773	[0]
6774	[0]
6777	[1]
6779	[0]
6781	[0]
6783	[1]
6784	[0]
6791	[0]
6793	[0]
6795	[0]
6800	[0]
6802	[1]
6803	[0]
6809	[2]
6812	[1]
6813	[1]
6820	[0]
6822	[0]
6823	[0]
6824	[0]
6826	[1]
6827	[0]
6834	[0]
6835	[0]
6842	[5]
6843	[0]
6851	[0]
6862	[0]
6863	[0]
6864	[1]
6865	[0]
6866	[0]
6867	[0]
6872	[0]
6873	[0]
6874	[0]
6877	[0]
6879	[1]
6881	[2]
6889	[0]
6893	[0]
6897	[0]
6903	[0]
6907	[1]
6910	[0]
6911	[4]
6913	[0]
6919	[1]
6922	[0]
6926	[0]
6927	[1]
6929	[1]
6931	[2]
6934	[0]
6937	[0]
6938	[0]
6943	[1]
6950	[0]
6951	[1]
6953	[1]
6955	[0]
6958	[0]
6961	[0]
6963	[1]
6965	[0]
6971	[1]
6973	[0]
6974	[1]
6977	[0]
6978	[0]
6980	[1]
6982	[2]
6990	[1]
6995	[0]
6997	[0]
6999	[0]
7001	[0]
7002	[0]
7007	[2]
7009	[0]
7011	[1]
7013	[3]
7014	[3]
7015	[0]
7019	[0]
7020	[0]
7025	[0]
7030	[0]
7031	[1]
7034	[0]
7039	[0]
7041	[1]
7045	[0]
7047	[0]
7050	[0]
7051	[0]
7052	[0]
7058	[0]
7059	[0]
7064	[0]
7065	[1]
7067	[0]
7075	[0]
7080	[2]
7081	[1]
7085	[0]
7088	[0]
7096	[0]
7097	[0]
7098	[0]
7100	[2]
7103	[0]
7106	[0]
7107	[0]
7113	[0]
7118	[1]
7121	[0]
7122	[0]
7123	[0]
7126	[0]
7127	[0]
7130	[0]
7135	[0]
7139	[0]
7140	[0]
7143	[1]
7145	[1]
7153	[0]
7154	[2]
7159	[0]
7166	[1]
7173	[3]
7177	[0]
7182	[1]
7187	[1]
7191	[0]
7195	[1]
7202	[0]
7203	[1]
7204	[1]
7206	[0]
7208	[0]
7213	[0]
7214	[3]
7215	[0]
7216	[0]
7218	[1]
7222	[0]
7223	[0]
7227	[0]
7230	[0]
7233	[0]
7235	[0]
7238	[0]
7240	[1]
7242	[2]
7243	[0]
7245	[1]
7252	[0]
7254	[1]
7255	[3]
7256	[0]
7258	[0]
7259	[0]
7261	[1]
7262	[1]
7265	[1]
7270	[2]
7271	[0]
7274	[3]
7275	[0]
7281	[0]
7283	[0]
7284	[1]
7286	[1]
7287	[0]
7288	[0]
7292	[0]
7293	[0]
7296	[1]
7312	[0]
7313	[0]
7318	[1]
7319	[1]
7322	[1]
7323	[1]
7326	[0]
7332	[0]
7335	[0]
7338	[0]
7340	[0]
7342	[1]
7344	[0]
7345	[0]
7346	[0]
7350	[0]
7353	[0]
7354	[0]
7355	[0]
7357	[0]
7358	[1]
7368	[1]
7369	[0]
7373	[3]
7375	[1]
7376	[6]
7378	[1]
7380	[2]
7381	[0]
7386	[0]
7387	[1]
7388	[0]
7391	[3]
7392	[0]
7393	[0]
7394	[0]
7400	[0]
7404	[0]
7405	[2]
7406	[0]
7407	[0]
7408	[0]
7410	[0]
7412	[1]
7416	[0]
7422	[1]
7425	[0]
7428	[0]
7432	[0]
7434	[2]
7437	[0]
7439	[1]
7442	[0]
7447	[0]
7450	[1]
7451	[1]
7452	[0]
7454	[0]
7455	[0]
7459	[0]
7461	[0]
7462	[1]
7464	[2]
7465	[0]
7471	[0]
7475	[0]
7476	[1]
7482	[1]
7487	[1]
7488	[0]
7494	[0]
7497	[0]
7500	[0]
7504	[3]
7505	[0]
7508	[0]
7509	[0]
7513	[0]
7515	[1]
7522	[0]
7525	[1]
7526	[0]
7532	[0]
7534	[1]
7535	[0]
7537	[2]
7538	[0]
7539	[0]
7542	[0]
7543	[0]
7545	[1]
7549	[0]
7550	[0]
7554	[0]
7556	[0]
7560	[0]
7564	[0]
7568	[0]
7573	[0]
7574	[0]
7578	[0]
7579	[0]
7583	[1]
7589	[0]
7596	[1]
7598	[0]
7599	[0]
7600	[0]
7601	[0]
7603	[0]
7608	[0]
7613	[0]
7614	[1]
7620	[0]
7624	[0]
7628	[0]
7632	[0]
7633	[0]
7638	[2]
7640	[0]
7641	[1]
7643	[2]
7653	[0]
7655	[0]
7665	[0]
7669	[0]
7670	[0]
7673	[0]
7676	[0]
7678	[0]
7679	[0]
7680	[0]
7681	[1]
7684	[0]
7686	[1]
7697	[1]
7698	[0]
7701	[0]
7705	[0]
7706	[1]
7709	[0]
7714	[0]
7715	[0]
7716	[1]
7719	[0]
7723	[0]
7729	[0]
7734	[0]
7735	[0]
7736	[0]
7740	[0]
7743	[0]
7745	[0]
7747	[2]
7748	[0]
7752	[0]
7755	[1]
7759	[0]
7760	[0]
7761	[0]
7764	[0]
7767	[0]
7768	[2]
7769	[0]
7773	[0]
7775	[2]
7776	[1]
7778	[0]
7783	[0]
7786	[0]
7790	[0]
7792	[0]
7794	[0]
7795	[2]
7796	[1]
7798	[0]
7800	[0]
7802	[0]
7805	[1]
7806	[4]
7808	[0]
7810	[1]
7813	[0]
7821	[1]
7825	[0]
7829	[0]
7830	[1]
7831	[0]
7832	[0]
7835	[0]
7840	[0]
7851	[0]
7855	[0]
7856	[0]
7859	[0]
7864	[0]
7866	[1]
7869	[0]
7872	[0]
7873	[0]
7880	[1]
7882	[1]
7886	[1]
7887	[2]
7892	[1]
7893	[0]
7904	[0]
7905	[0]
7906	[0]
7922	[0]
7925	[1]
7929	[0]
7932	[1]
7934	[0]
7935	[0]
7936	[1]
7948	[0]
7950	[3]
7954	[0]
7957	[0]
7960	[0]
7965	[0]
7966	[1]
7969	[0]
7970	[1]
7972	[0]
7974	[0]
7976	[0]
7978	[0]
7980	[0]
7981	[0]
7988	[1]
7991	[0]
8006	[0]
8007	[0]
8009	[0]
8010	[3]
8011	[2]
8015	[0]
8018	[0]
8025	[0]
8026	[0]
8029	[1]
8032	[0]
8034	[1]
8035	[1]
8036	[1]
8042	[0]
8050	[1]
8052	[0]
8053	[0]
8056	[0]
8059	[1]
8061	[0]
8067	[0]
8068	[0]
8072	[0]
8075	[0]
8076	[0]
8080	[1]
8082	[0]
8083	[0]
8084	[0]
8091	[1]
8099	[0]
8107	[0]
8109	[0]
8110	[2]
8113	[2]
8118	[1]
8119	[0]
8124	[1]
8131	[1]
8133	[0]
8143	[0]
8145	[0]
8151	[1]
8156	[0]
8162	[0]
8164	[0]
8166	[0]
8168	[0]
8172	[0]
8174	[1]
8176	[2]
8181	[1]
8182	[0]
8185	[0]
8186	[0]
8190	[0]
8192	[0]
8197	[0]
8199	[0]
8203	[2]
8205	[1]
8208	[0]
8210	[1]
8215	[0]
8219	[0]
8222	[0]
8225	[0]
8226	[0]
8229	[0]
8230	[1]
8232	[0]
8233	[0]
8237	[1]
8239	[0]
8240	[0]
8247	[1]
8251	[0]
8252	[2]
8253	[1]
8255	[1]
8256	[0]
8258	[0]
8261	[0]
8262	[1]
8265	[1]
8266	[0]
8269	[0]
8274	[0]
8275	[2]
8279	[2]
8280	[0]
8282	[0]
8288	[1]
8292	[1]
8296	[0]
8297	[0]
8301	[1]
8302	[0]
8304	[0]
8307	[0]
8314	[0]
8316	[1]
8317	[0]
8318	[2]
8321	[2]
8328	[0]
8330	[0]
8331	[0]
8335	[0]
8336	[0]
8337	[0]
8338	[1]
8345	[1]
8346	[0]
8347	[0]
8348	[0]
8349	[0]
8351	[0]
8357	[0]
8358	[0]
8360	[0]
8363	[0]
8364	[0]
8366	[0]
8370	[0]
8371	[2]
8373	[0]
8374	[0]
8376	[4]
8378	[0]
8385	[1]
8386	[3]
8390	[0]
8395	[0]
8396	[0]
8402	[0]
8404	[0]
8405	[0]
8406	[0]
8407	[2]
8413	[0]
8414	[0]
8415	[0]
8416	[0]
8418	[0]
8419	[0]
8420	[5]
8424	[0]
8428	[0]
8432	[0]
8434	[0]
8437	[1]
8440	[1]
8442	[0]
8446	[0]
8447	[0]
8448	[0]
8449	[0]
8452	[0]
8455	[3]
8456	[0]
8457	[0]
8460	[1]
8465	[1]
8473	[1]
8480	[0]
8485	[0]
8487	[1]
8488	[0]
8493	[0]
8503	[1]
8504	[0]
8505	[0]
8510	[1]
8511	[0]
8512	[0]
8513	[1]
8515	[0]
8521	[2]
8522	[0]
8523	[1]
8526	[0]
8527	[1]
8528	[2]
8530	[0]
8532	[0]
8535	[0]
8537	[1]
8540	[1]
8547	[1]
8548	[0]
8550	[0]
8551	[0]
8556	[0]
8558	[0]
8560	[0]
8561	[0]
8565	[0]
8568	[2]
8569	[0]
8570	[0]
8574	[1]
8577	[1]
8581	[1]
8582	[1]
8583	[4]
8586	[2]
8587	[0]
8591	[2]
8599	[1]
8610	[2]
8614	[1]
8615	[1]
8620	[0]
8621	[0]
8622	[0]
8625	[0]
8626	[0]
8632	[2]
8633	[0]
8634	[1]
8640	[0]
8643	[1]
8650	[0]
8652	[1]
8665	[0]
8667	[1]
8670	[0]
8672	[0]
8675	[0]
8677	[0]
8678	[3]
8681	[0]
8685	[1]
8686	[0]
8689	[0]
8690	[1]
8695	[0]
8697	[0]
8706	[0]
8711	[0]
8712	[0]
8715	[0]
8719	[0]
8722	[1]
8725	[0]
8727	[0]
8728	[0]
8731	[1]
8734	[0]
8736	[0]
8737	[0]
8738	[0]
8740	[2]
8741	[0]
8743	[2]
8745	[0]
8747	[1]
8748	[0]
8752	[0]
8754	[1]
8757	[0]
8759	[0]
8762	[0]
8767	[0]
8775	[0]
8777	[0]
8780	[0]
8782	[5]
8788	[0]
8790	[0]
8791	[0]
8792	[0]
8793	[1]
8794	[1]
8795	[2]
8798	[1]
8799	[0]
8801	[0]
8803	[0]
8804	[0]
8817	[0]
8818	[1]
8820	[1]
8823	[0]
8825	[1]
8827	[0]
8832	[0]
8833	[1]
8840	[1]
8842	[0]
8843	[0]
8844	[1]
8847	[1]
8848	[0]
8850	[1]
8853	[0]
8860	[0]
8862	[0]
8864	[0]
8865	[0]
8866	[0]
8869	[0]
8870	[1]
8871	[1]
8872	[1]
8874	[0]
8883	[2]
8889	[0]
8895	[1]
8899	[0]
8900	[0]
8905	[1]
8907	[0]
8908	[0]
8911	[0]
8917	[0]
8918	[0]
8919	[0]
8925	[0]
8926	[0]
8930	[1]
8940	[3]
8943	[1]
8945	[0]
8946	[0]
8947	[0]
8949	[0]
8955	[1]
8958	[0]
8960	[1]
8961	[2]
8966	[1]
8973	[1]
8976	[1]
8977	[0]
8978	[0]
8982	[0]
8983	[0]
8984	[1]
8985	[0]
8987	[2]
8991	[0]
8992	[1]
8995	[0]
8999	[2]
9004	[1]
9009	[0]
9010	[0]
9012	[1]
9017	[0]
9019	[1]
9023	[0]
9025	[1]
9028	[1]
9031	[0]
9032	[3]
9036	[0]
9037	[0]
9039	[0]
9040	[0]
9042	[0]
9044	[2]
9046	[0]
9047	[0]
9048	[0]
9050	[0]
9053	[0]
9056	[1]
9057	[0]
9059	[0]
9063	[1]
9065	[1]
9072	[0]
9074	[0]
9075	[1]
9076	[0]
9077	[2]
9078	[0]
9083	[0]
9085	[0]
9086	[3]
9087	[1]
9092	[0]
9095	[0]
9097	[0]
9100	[0]
9102	[1]
9105	[0]
9110	[1]
9117	[1]
9119	[2]
9123	[0]
9124	[1]
9131	[0]
9134	[0]
9135	[0]
9139	[0]
9141	[0]
9143	[0]
9146	[1]
9151	[0]
9156	[0]
9165	[1]
9166	[4]
9169	[0]
9175	[1]
9184	[4]
9185	[0]
9186	[0]
9190	[2]
9192	[1]
9193	[0]
9197	[0]
9198	[3]
9201	[0]
9202	[1]
9207	[3]
9212	[0]
9220	[0]
9223	[1]
9224	[0]
9226	[1]
9227	[0]
9232	[0]
9233	[1]
9244	[1]
9245	[1]
9249	[1]
9252	[3]
9259	[0]
9261	[0]
9262	[1]
9264	[0]
9268	[0]
9270	[0]
9274	[3]
9277	[0]
9280	[0]
9284	[0]
9288	[0]
9289	[0]
9292	[0]
9294	[0]
9295	[0]
9303	[0]
9304	[2]
9313	[0]
9314	[0]
9316	[0]
9317	[0]
9320	[0]
9321	[1]
9327	[1]
9329	[0]
9333	[1]
9335	[0]
9339	[0]
9342	[0]
9343	[0]
9344	[0]
9345	[1]
9346	[0]
9349	[0]
9350	[0]
9352	[1]
9353	[0]
9355	[0]
9360	[0]
9361	[2]
9363	[0]
9364	[0]
9368	[0]
9376	[0]
9381	[0]
9382	[0]
9384	[0]
9386	[0]
9390	[0]
9391	[1]
9393	[0]
9398	[0]
9399	[0]
9404	[0]
9405	[1]
9408	[0]
9409	[3]
9410	[0]
9416	[0]
9419	[0]
9420	[2]
9423	[0]
9428	[0]
9434	[0]
9435	[2]
9441	[0]
9447	[1]
9450	[1]
9451	[0]
9452	[0]
9453	[1]
9454	[0]
9455	[0]
9456	[1]
9460	[1]
9461	[0]
9472	[0]
9473	[2]
9477	[0]
9479	[0]
9480	[0]
9482	[0]
9489	[1]
9492	[1]
9494	[0]
9495	[1]
9496	[0]
9497	[0]
9500	[0]
9502	[0]
9503	[3]
9505	[1]
9508	[0]
9509	[2]
9510	[0]
9511	[1]
9513	[1]
9516	[0]
9518	[1]
9523	[0]
9528	[0]
9529	[1]
9530	[1]
9535	[0]
9536	[1]
9539	[0]
9540	[5]
9543	[0]
9544	[0]
9545	[0]
9546	[0]
9550	[0]
9556	[0]
9557	[0]
9563	[1]
9564	[0]
9565	[0]
9567	[0]
9570	[0]
9577	[1]
9581	[0]
9584	[1]
9586	[0]
9593	[0]
9595	[0]
9601	[4]
9606	[0]
9611	[1]
9613	[0]
9614	[1]
9618	[0]
9619	[0]
9624	[1]
9628	[1]
9630	[0]
9631	[0]
9634	[2]
9637	[3]
9641	[0]
9643	[0]
9644	[1]
9645	[0]
9647	[0]
9650	[1]
9652	[0]
9657	[0]
9658	[0]
9659	[1]
9661	[0]
9663	[0]
9666	[1]
9667	[0]
9668	[0]
9669	[0]
9671	[1]
9673	[1]
9676	[0]
9677	[0]
9681	[0]
9684	[2]
9686	[0]
9690	[0]
9691	[0]
9696	[1]
9698	[0]
9699	[1]
9705	[0]
9715	[2]
9716	[0]
9717	[1]
9718	[0]
9719	[2]
9720	[0]
9722	[0]
9727	[0]
9730	[3]
9731	[2]
9733	[0]
9734	[0]
9737	[0]
9740	[1]
9741	[0]
9744	[2]
9746	[0]
9747	[0]
9749	[0]
9752	[0]
9753	[1]
9755	[0]
9757	[1]
9760	[0]
9763	[0]
9764	[1]
9766	[0]
9769	[0]
9781	[0]
9787	[1]
9789	[0]
9790	[2]
9793	[0]
9794	[0]
9795	[1]
9796	[0]
9797	[0]
9798	[0]
9801	[0]
9802	[0]
9805	[0]
9808	[0]
9812	[0]
9815	[1]
9817	[0]
9818	[0]
9825	[0]
9829	[1]
9830	[1]
9837	[1]
9843	[0]
9845	[0]
9849	[0]
9851	[0]
9854	[0]
9855	[0]
9857	[1]
9858	[1]
9860	[0]
9861	[0]
9864	[0]
9872	[0]
9877	[0]
9878	[1]
9880	[0]
9881	[0]
9886	[1]
9889	[2]
9892	[1]
9893	[1]
9894	[1]
9897	[0]
9910	[0]
9911	[0]
9916	[1]
9917	[0]
9919	[0]
9920	[0]
9931	[0]
9933	[0]
9934	[0]
9935	[1]
9937	[0]
9940	[0]
9941	[0]
9942	[2]
9943	[1]
9948	[1]
9951	[0]
9954	[0]
9955	[0]
9960	[0]
9969	[2]
9972	[0]
9973	[0]
9978	[0]
9981	[0]
9982	[0]
9984	[3]
9986	[0]
9988	[0]
9990	[0]
9993	[0]
9995	[0]
9998	[0]
10002	[1]
10005	[0]
10006	[2]
10011	[0]
10013	[0]
10015	[6]
10016	[1]
10021	[0]
10022	[0]
10032	[0]
10034	[0]
10038	[0]
10041	[2]
10043	[1]
10046	[0]
10050	[0]
10051	[0]
10052	[1]
10053	[1]
10054	[1]
10055	[0]
10061	[0]
10067	[0]
10068	[0]
10070	[0]
10074	[1]
10075	[0]
10079	[0]
10080	[0]
10082	[0]
10083	[1]
10084	[2]
10085	[0]
10086	[0]
10089	[0]
10090	[0]
10091	[1]
10094	[0]
10095	[0]
10096	[0]
10097	[1]
10099	[0]
10103	[0]
10106	[0]
10113	[0]
10116	[1]
10132	[0]
10137	[2]
10138	[0]
10139	[1]
10141	[0]
10145	[0]
10148	[1]
10150	[0]
10151	[0]
10155	[0]
10156	[0]
10157	[1]
10158	[2]
10159	[0]
10161	[1]
10162	[0]
10165	[0]
10169	[0]
10172	[0]
10174	[0]
10175	[0]
10177	[1]
10178	[0]
10179	[0]
10181	[0]
10185	[0]
10189	[0]
10190	[0]
10191	[0]
10195	[1]
10197	[1]
10198	[0]
10200	[0]
10203	[0]
10207	[2]
10209	[0]
10216	[0]
10218	[0]
10219	[0]
10220	[0]
10221	[0]
10223	[0]
10224	[0]
10225	[0]
10230	[0]
10232	[0]
10235	[0]
10236	[0]
10239	[0]
10248	[1]
10250	[4]
10251	[2]
10253	[0]
10256	[0]
10259	[1]
10260	[1]
10261	[0]
10263	[0]
10265	[0]
10267	[0]
10268	[1]
10269	[0]
10271	[0]
10272	[0]
10275	[0]
10276	[0]
10285	[0]
10286	[0]
10287	[0]
10289	[1]
10303	[0]
10305	[0]
10307	[0]
10310	[0]
10312	[0]
10314	[0]
10315	[0]
10316	[0]
10319	[0]
10320	[1]
10322	[0]
10324	[0]
10329	[4]
10331	[0]
10332	[0]
10338	[0]
10339	[1]
10340	[0]
10341	[2]
10344	[0]
10345	[3]
10348	[0]
10351	[0]
10354	[1]
10355	[0]
10357	[0]
10360	[2]
10364	[2]
10366	[0]
10369	[0]
10374	[2]
10376	[0]
10377	[0]
10379	[0]
10380	[0]
10384	[1]
10386	[0]
10390	[0]
10391	[0]
10394	[0]
10395	[1]
10396	[0]
10398	[0]
10399	[1]
10400	[0]
10406	[0]
10420	[3]
10421	[3]
10423	[0]
10425	[1]
10426	[2]
10427	[0]
10434	[0]
10436	[0]
10437	[2]
10438	[0]
10439	[0]
10440	[1]
10442	[1]
10443	[0]
10444	[0]
10446	[0]
10452	[0]
10459	[2]
10462	[0]
10465	[0]
10466	[2]
10467	[0]
10470	[0]
10471	[0]
10472	[2]
10476	[0]
10477	[1]
10485	[0]
10486	[0]
10488	[0]
10489	[0]
10492	[0]
10496	[1]
10500	[0]
10503	[1]
10504	[1]
10505	[0]
10509	[2]
10510	[0]
10513	[0]
10515	[0]
10519	[0]
10520	[0]
10524	[0]
10526	[1]
10527	[0]
10528	[0]
10529	[0]
10531	[0]
10535	[0]
10538	[1]
10540	[0]
10543	[0]
10544	[1]
10548	[0]
10553	[0]
10554	[0]
10555	[2]
10556	[0]
10557	[0]
10560	[0]
10563	[0]
10564	[0]
10567	[4]
10571	[1]
10572	[0]
10574	[0]
10575	[0]
10576	[0]
10579	[0]
10581	[0]
10582	[1]
10585	[0]
10586	[3]
10587	[0]
10588	[1]
10591	[0]
10592	[1]
10593	[0]
10594	[0]
10596	[0]
10598	[0]
10600	[0]
10601	[0]
10606	[0]
10607	[0]
10608	[0]
10612	[0]
10613	[0]
10616	[1]
10618	[1]
10621	[0]
10622	[0]
10627	[2]
10628	[1]
10631	[1]
10637	[0]
10638	[0]
10639	[1]
10640	[0]
10642	[0]
10643	[0]
10646	[0]
10647	[0]
10652	[0]
10653	[0]
10657	[0]
10659	[1]
10662	[0]
10663	[1]
10665	[0]
10666	[1]
10667	[0]
10668	[2]
10674	[0]
10677	[0]
10682	[0]
10683	[0]
10685	[0]
10687	[0]
10689	[0]
10692	[0]
10697	[2]
10700	[0]
10701	[3]
10707	[1]
10709	[0]
10714	[0]
10716	[3]
10719	[1]
10723	[0]
10724	[0]
10725	[1]
10729	[0]
10731	[2]
10732	[0]
10736	[0]
10738	[1]
10742	[1]
10743	[0]
10745	[1]
10746	[3]
10752	[0]
10760	[3]
10762	[1]
10765	[0]
10766	[1]
10767	[2]
10768	[0]
10770	[1]
10773	[2]
10775	[0]
10777	[1]
10778	[0]
10780	[0]
10785	[2]
10787	[0]
10791	[0]
10792	[0]
10797	[0]
10798	[0]
10799	[0]
10803	[0]
10804	[0]
10806	[0]
10807	[0]
10808	[0]
10812	[0]
10815	[0]
10816	[0]
10827	[0]
10834	[0]
10835	[0]
10836	[0]
10838	[1]
10839	[1]
10842	[1]
10844	[0]
10845	[1]
10846	[0]
10849	[0]
10852	[0]
10855	[1]
10860	[1]
10862	[0]
10868	[1]
10869	[0]
10875	[0]
10876	[0]
10878	[0]
10879	[3]
10880	[0]
10882	[1]
10885	[0]
10886	[1]
10892	[1]
10896	[0]
10897	[0]
10900	[1]
10901	[0]
10902	[2]
10908	[0]
10912	[0]
10913	[1]
10915	[0]
10916	[1]
10917	[0]
10918	[0]
10921	[0]
10923	[0]
10932	[2]
10933	[1]
10938	[0]
10940	[2]
10941	[0]
10945	[0]
10947	[2]
10952	[0]
10954	[0]
10955	[0]
10956	[1]
10964	[0]
10968	[0]
10971	[0]
10974	[1]
10979	[0]
10986	[0]
10988	[0]
10990	[1]
10992	[0]
10993	[1]
10994	[0]
10996	[0]
10998	[1]
10999	[1]
11004	[0]
11005	[0]
11006	[0]
11010	[1]
11011	[1]
11012	[0]
11013	[2]
11015	[1]
11017	[0]
11023	[0]
11027	[1]
11028	[3]
11030	[0]
11032	[1]
11033	[1]
11036	[0]
11042	[0]
11043	[0]
11046	[0]
11050	[0]
11051	[0]
11052	[0]
11054	[0]
11055	[2]
11059	[0]
11060	[0]
11061	[0]
11062	[0]
11065	[0]
11066	[1]
11067	[0]
11070	[0]
11072	[1]
11073	[1]
11075	[0]
11076	[0]
11077	[0]
11084	[1]
11085	[1]
11087	[0]
11088	[0]
11091	[0]
11094	[0]
11095	[0]
11099	[0]
11100	[1]
11101	[0]
11104	[2]
11106	[0]
11108	[0]
11109	[0]
11112	[0]
11114	[0]
11116	[5]
11117	[0]
11118	[0]
11121	[0]
11125	[0]
11126	[0]
11128	[0]
11137	[2]
11138	[1]
11140	[0]
11145	[0]
11146	[0]
11147	[0]
11148	[0]
11151	[1]
11161	[0]
11162	[1]
11165	[0]
11166	[1]
11167	[0]
11171	[0]
11175	[4]
11176	[1]
11179	[0]
11182	[0]
11184	[0]
11186	[2]
11190	[1]
11192	[2]
11193	[1]
11205	[1]
11206	[1]
11208	[0]
11212	[0]
11216	[0]
11219	[1]
11221	[0]
11223	[0]
11224	[0]
11226	[2]
11227	[0]
11231	[1]
11232	[1]
11233	[0]
11237	[2]
11239	[0]
11243	[0]
11244	[0]
11251	[0]
11254	[0]
11255	[0]
11256	[0]
11257	[1]
11261	[0]
11264	[0]
11266	[0]
11267	[0]
11268	[0]
11269	[0]
11272	[0]
11273	[0]
11275	[1]
11277	[0]
11284	[1]
11290	[0]
11293	[0]
11295	[0]
11296	[0]
11298	[0]
11304	[0]
11309	[0]
11316	[0]
11323	[0]
11325	[0]
11326	[1]
11329	[0]
11331	[0]
11333	[0]
11335	[0]
11336	[0]
11341	[0]
11344	[1]
11351	[0]
11353	[0]
11354	[2]
11358	[0]
11359	[1]
11361	[1]
11367	[0]
11368	[1]
11371	[0]
11373	[2]
11375	[0]
11376	[0]
11377	[2]
11378	[0]
11379	[1]
11380	[1]
11382	[0]
11383	[0]
11384	[0]
11385	[1]
11387	[1]
11388	[0]
11389	[0]
11398	[0]
11402	[0]
11403	[0]
11406	[1]
11407	[1]
11414	[0]
11415	[0]
11417	[0]
11418	[0]
11419	[2]
11421	[0]
11427	[2]
11428	[0]
11430	[2]
11433	[1]
11436	[0]
11438	[0]
11443	[0]
11444	[0]
11448	[3]
11449	[0]
11451	[0]
11456	[0]
11458	[0]
11460	[1]
11462	[0]
11464	[1]
11469	[3]
11472	[0]
11475	[1]
11476	[1]
11477	[1]
11480	[0]
11482	[1]
11484	[1]
11485	[0]
11486	[0]
11487	[0]
11491	[0]
11492	[1]
11498	[0]
11499	[0]
11505	[0]
11507	[0]
11508	[1]
11513	[0]
11515	[0]
